t,label,cpu_pct_sum,rss_mb_sum,n_procs
1788444353.68046,container:cyclical:0,0.0,163.99,4
1788444353.8824832,container:cyclical:0,0.0,163.99,4
1788444354.0843744,container:cyclical:0,0.0,163.99,4
1788444354.2863944,container:cyclical:0,0.0,163.99,4
1788444354.488154,container:cyclical:0,0.0,163.99,4
1788444354.6902802,container:cyclical:0,0.0,163.99,4
1788444354.892189,container:cyclical:0,5.0,163.99,4
1788444355.0941162,container:cyclical:0,0.0,163.99,4
1788444355.296095,container:cyclical:0,0.0,163.99,4
1788444355.4979334,container:cyclical:0,0.0,163.99,4
1788444355.699748,container:cyclical:0,0.0,163.99,4
1788444355.9015799,container:cyclical:0,5.0,163.99,4
1788444356.1036005,container:cyclical:0,0.0,163.99,4
1788444356.3066201,container:cyclical:0,0.0,163.99,4
1788444356.508519,container:cyclical:0,0.0,163.99,4
1788444356.7104394,container:cyclical:0,0.0,163.99,4
1788444356.9122987,container:cyclical:0,0.0,163.99,4
1788444357.1142578,container:cyclical:0,0.0,163.99,4
1788444357.3162148,container:cyclical:0,0.0,163.99,4
1788444357.5180292,container:cyclical:0,0.0,163.99,4
1788444357.7198555,container:cyclical:0,0.0,163.99,4
1788444357.921738,container:cyclical:0,0.0,163.99,4
1788444358.1238034,container:cyclical:0,0.0,163.99,4
1788444358.32574,container:cyclical:0,5.0,163.99,4
1788444358.52771,container:cyclical:0,0.0,163.99,4
1788444358.7297654,container:cyclical:0,0.0,163.99,4
1788444358.931682,container:cyclical:0,0.0,163.99,4
1788444359.1337507,container:cyclical:0,0.0,163.99,4
1788444359.336518,container:cyclical:0,0.0,163.99,4
1788444359.538595,container:cyclical:0,0.0,163.99,4
1788444359.7406075,container:cyclical:0,0.0,163.99,4
1788444359.9428372,container:cyclical:0,0.0,163.99,4
1788444360.1448796,container:cyclical:0,4.9,163.99,4
1788444360.3467734,container:cyclical:0,5.0,163.99,4
1788444360.5485528,container:cyclical:0,0.0,163.99,4
1788444360.7504363,container:cyclical:0,0.0,163.99,4
1788444360.9524145,container:cyclical:0,5.0,164.03,4
1788444361.1547825,container:cyclical:0,0.0,164.03,4
1788444361.35683,container:cyclical:0,0.0,164.03,4
1788444361.558702,container:cyclical:0,0.0,164.03,4
1788444361.7605355,container:cyclical:0,0.0,164.03,4
1788444361.9624403,container:cyclical:0,0.0,164.03,4
1788444362.164377,container:cyclical:0,0.0,164.03,4
1788444362.366326,container:cyclical:0,0.0,164.03,4
1788444362.5685844,container:cyclical:0,0.0,164.03,4
1788444362.770777,container:cyclical:0,14.7,164.03,4
1788444362.9726667,container:cyclical:0,0.0,164.03,4
1788444363.1745903,container:cyclical:0,0.0,164.03,4
1788444363.376377,container:cyclical:0,0.0,164.03,4
1788444363.578586,container:cyclical:0,0.0,164.03,4
1788444363.7804956,container:cyclical:0,0.0,164.03,4
1788444363.9828262,container:cyclical:0,0.0,164.03,4
1788444364.1850963,container:cyclical:0,0.0,164.03,4
1788444364.387336,container:cyclical:0,0.0,164.03,4
1788444364.589538,container:cyclical:0,0.0,164.03,4
1788444364.7914484,container:cyclical:0,0.0,164.03,4
1788444364.9934123,container:cyclical:0,0.0,164.03,4
1788444365.195411,container:cyclical:0,0.0,164.03,4
1788444365.397384,container:cyclical:0,0.0,164.03,4
1788444365.5992625,container:cyclical:0,0.0,164.03,4
1788444365.8012736,container:cyclical:0,0.0,164.03,4
1788444366.0031083,container:cyclical:0,0.0,164.03,4
1788444366.205256,container:cyclical:0,0.0,164.03,4
1788444366.4076064,container:cyclical:0,0.0,164.03,4
1788444366.6097586,container:cyclical:0,0.0,164.03,4
1788444366.8116796,container:cyclical:0,0.0,164.03,4
1788444367.0135186,container:cyclical:0,0.0,164.03,4
1788444367.2154472,container:cyclical:0,5.0,164.03,4
1788444367.4173348,container:cyclical:0,5.0,164.03,4
1788444367.6193755,container:cyclical:0,0.0,164.03,4
