t,label,cpu_pct_sum,rss_mb_sum,n_procs
1788951986.279723,serverless_reactive:cyclical:0,4.9,164.77,4
1788951986.4821308,serverless_reactive:cyclical:0,4.9,122.22,3
1788951986.687178,serverless_reactive:cyclical:0,14.7,133.36,4
1788951986.892107,serverless_reactive:cyclical:0,200.1,153.05,4
1788951987.095745,serverless_reactive:cyclical:0,132.5,164.9,4
1788951987.298192,serverless_reactive:cyclical:0,9.8,164.9,4
1788951987.5006886,serverless_reactive:cyclical:0,0.0,164.9,4
1788951987.7033732,serverless_reactive:cyclical:0,0.0,164.9,4
1788951987.9057841,serverless_reactive:cyclical:0,4.9,164.9,4
1788951988.108366,serverless_reactive:cyclical:0,0.0,164.9,4
1788951988.3106747,serverless_reactive:cyclical:0,0.0,164.9,4
1788951988.5132153,serverless_reactive:cyclical:0,0.0,164.9,4
1788951988.71568,serverless_reactive:cyclical:0,0.0,164.9,4
1788951988.9193504,serverless_reactive:cyclical:0,0.0,164.9,4
1788951989.121861,serverless_reactive:cyclical:0,0.0,164.9,4
1788951989.324409,serverless_reactive:cyclical:0,0.0,164.9,4
1788951989.5270221,serverless_reactive:cyclical:0,0.0,164.9,4
1788951989.7293706,serverless_reactive:cyclical:0,0.0,164.9,4
1788951989.932062,serverless_reactive:cyclical:0,0.0,164.9,4
1788951990.1347866,serverless_reactive:cyclical:0,4.9,164.9,4
1788951990.3382006,serverless_reactive:cyclical:0,0.0,164.9,4
1788951990.5434835,serverless_reactive:cyclical:0,0.0,164.9,4
1788951990.7480876,serverless_reactive:cyclical:0,0.0,164.9,4
1788951990.9509037,serverless_reactive:cyclical:0,4.9,164.9,4
1788951991.1533077,serverless_reactive:cyclical:0,0.0,164.9,4
1788951991.3560295,serverless_reactive:cyclical:0,0.0,164.9,4
1788951991.5583963,serverless_reactive:cyclical:0,0.0,164.9,4
1788951991.7609134,serverless_reactive:cyclical:0,0.0,164.9,4
1788951991.963715,serverless_reactive:cyclical:0,0.0,164.9,4
1788951992.1662834,serverless_reactive:cyclical:0,9.8,164.9,4
1788951992.3690317,serverless_reactive:cyclical:0,0.0,164.9,4
1788951992.571718,serverless_reactive:cyclical:0,0.0,164.9,4
1788951992.77417,serverless_reactive:cyclical:0,0.0,164.9,4
1788951992.9767952,serverless_reactive:cyclical:0,0.0,164.9,4
1788951993.1794045,serverless_reactive:cyclical:0,0.0,164.9,4
1788951993.3818827,serverless_reactive:cyclical:0,0.0,164.9,4
1788951993.5866423,serverless_reactive:cyclical:0,0.0,164.9,4
1788951993.7896504,serverless_reactive:cyclical:0,0.0,164.9,4
1788951993.9924123,serverless_reactive:cyclical:0,0.0,164.9,4
1788951994.194959,serverless_reactive:cyclical:0,0.0,164.9,4
