t,label,cpu_pct_sum,rss_mb_sum,n_procs
1788432745.3550675,container:low:2,0.0,163.91,4
1788432745.5578256,container:low:2,0.0,163.91,4
1788432745.760467,container:low:2,0.0,163.91,4
1788432745.9621832,container:low:2,0.0,163.91,4
1788432746.1640017,container:low:2,0.0,163.91,4
1788432746.366268,container:low:2,0.0,163.91,4
1788432746.5679028,container:low:2,0.0,163.91,4
1788432746.769901,container:low:2,10.0,163.91,4
1788432746.9716637,container:low:2,0.0,163.91,4
1788432747.1750858,container:low:2,0.0,163.91,4
1788432747.3775208,container:low:2,0.0,163.91,4
1788432747.5800269,container:low:2,0.0,163.91,4
1788432747.7824216,container:low:2,9.8,163.91,4
1788432747.984113,container:low:2,0.0,163.91,4
1788432748.1865046,container:low:2,0.0,163.91,4
1788432748.3887582,container:low:2,0.0,163.91,4
1788432748.5913756,container:low:2,0.0,163.91,4
1788432748.7942646,container:low:2,0.0,163.91,4
1788432748.9976876,container:low:2,0.0,163.91,4
1788432749.1997457,container:low:2,0.0,163.91,4
1788432749.401394,container:low:2,0.0,163.91,4
1788432749.603705,container:low:2,9.8,163.91,4
1788432749.8055012,container:low:2,5.0,163.91,4
1788432750.0079668,container:low:2,0.0,163.91,4
1788432750.2113075,container:low:2,0.0,163.91,4
1788432751.796171,container:low:3,0.0,163.64,4
1788432751.9986668,container:low:3,0.0,163.66,4
1788432752.201042,container:low:3,4.9,163.7,4
1788432752.4030104,container:low:3,5.0,163.7,4
1788432752.6049905,container:low:3,5.0,163.7,4
1788432752.8073685,container:low:3,4.9,163.7,4
1788432753.0093968,container:low:3,0.0,163.7,4
1788432753.211205,container:low:3,0.0,163.7,4
1788432753.4128542,container:low:3,5.0,163.7,4
1788432753.6151888,container:low:3,0.0,163.7,4
1788432753.8183823,container:low:3,0.0,163.7,4
1788432754.019997,container:low:3,0.0,163.7,4
1788432754.2216365,container:low:3,0.0,163.71,4
1788432754.425407,container:low:3,0.0,163.71,4
1788432754.6281269,container:low:3,4.9,163.71,4
1788432754.8316898,container:low:3,0.0,163.71,4
1788432755.0340078,container:low:3,0.0,163.71,4
1788432755.2357633,container:low:3,5.0,163.71,4
1788432755.437887,container:low:3,4.9,163.72,4
1788432755.6395037,container:low:3,0.0,163.72,4
1788432755.841988,container:low:3,4.9,163.73,4
1788432756.0437558,container:low:3,0.0,163.73,4
1788432756.2461288,container:low:3,0.0,163.73,4
1788432756.4488752,container:low:3,0.0,163.73,4
1788432756.6508904,container:low:3,9.8,163.73,4
1788432756.852476,container:low:3,5.0,163.73,4
1788432757.0557501,container:low:3,0.0,163.73,4
1788432757.2582533,container:low:3,0.0,163.73,4
1788432757.4607906,container:low:3,0.0,163.73,4
1788432757.663493,container:low:3,0.0,163.73,4
1788432757.8659208,container:low:3,4.9,163.73,4
1788432758.0684304,container:low:3,0.0,163.73,4
1788432758.270837,container:low:3,0.0,163.73,4
1788432758.4730847,container:low:3,0.0,163.73,4
1788432758.676093,container:low:3,4.9,163.73,4
1788432758.8785255,container:low:3,4.9,163.73,4
1788432759.0809858,container:low:3,0.0,163.73,4
1788432759.282495,container:low:3,0.0,163.73,4
1788432759.4851186,container:low:3,0.0,163.73,4
1788432759.6877465,container:low:3,0.0,163.73,4
1788432759.8901849,container:low:3,0.0,163.73,4
1788432760.0925467,container:low:3,0.0,163.73,4
1788432760.2949648,container:low:3,0.0,163.73,4
1788432760.4975755,container:low:3,4.9,163.73,4
1788432760.6993387,container:low:3,5.0,163.73,4
1788432760.9017918,container:low:3,0.0,163.73,4
1788432761.104248,container:low:3,0.0,163.73,4
1788432761.306513,container:low:3,0.0,163.73,4
1788432761.5092442,container:low:3,4.9,163.73,4
1788432761.7119071,container:low:3,0.0,163.73,4
1788432761.9144268,container:low:3,4.9,163.73,4
1788432762.1164386,container:low:3,0.0,163.73,4
1788432762.3191476,container:low:3,0.0,163.73,4
1788432762.5210383,container:low:3,5.0,163.73,4
1788432762.7235413,container:low:3,0.0,163.73,4
1788432762.9264958,container:low:3,0.0,163.73,4
1788432763.1293154,container:low:3,0.0,163.73,4
1788432763.3328633,container:low:3,4.9,163.73,4
1788432763.5352185,container:low:3,0.0,163.73,4
1788432763.737791,container:low:3,0.0,163.73,4
1788432765.0899982,container:low:4,0.0,163.63,4
1788432765.2944305,container:low:4,0.0,163.67,4
1788432765.496784,container:low:4,0.0,163.7,4
1788432765.6987157,container:low:4,0.0,163.7,4
1788432765.9005744,container:low:4,5.0,163.7,4
1788432766.1019394,container:low:4,5.0,163.7,4
1788432766.303987,container:low:4,0.0,163.7,4
1788432766.5056,container:low:4,5.0,163.7,4
1788432766.7073245,container:low:4,0.0,163.71,4
1788432766.910759,container:low:4,0.0,163.71,4
1788432767.1132143,container:low:4,4.9,163.71,4
1788432767.3167257,container:low:4,0.0,163.71,4
1788432767.5183923,container:low:4,0.0,163.71,4
1788432767.7208614,container:low:4,0.0,163.72,4
1788432767.9242494,container:low:4,4.9,163.72,4
1788432768.1267052,container:low:4,0.0,163.73,4
1788432768.3285937,container:low:4,0.0,163.73,4
1788432768.5301287,container:low:4,0.0,163.73,4
1788432768.7326834,container:low:4,4.9,163.73,4
1788432768.935256,container:low:4,0.0,163.73,4
1788432769.1370244,container:low:4,0.0,163.74,4
1788432769.3406487,container:low:4,0.0,163.74,4
1788432769.543194,container:low:4,4.9,163.74,4
1788432769.7457528,container:low:4,0.0,163.74,4
1788432769.9474983,container:low:4,5.0,163.74,4
1788432770.1498952,container:low:4,4.9,163.74,4
1788432770.3524954,container:low:4,0.0,163.74,4
1788432770.5550964,container:low:4,0.0,163.74,4
1788432770.7576659,container:low:4,0.0,163.74,4
1788432770.9602597,container:low:4,0.0,163.74,4
1788432771.162165,container:low:4,0.0,163.74,4
1788432771.3647468,container:low:4,4.9,163.74,4
1788432771.567241,container:low:4,4.9,163.74,4
1788432771.7695649,container:low:4,0.0,163.74,4
1788432771.9720848,container:low:4,0.0,163.74,4
1788432772.1744702,container:low:4,4.9,163.74,4
1788432772.3778875,container:low:4,0.0,163.74,4
1788432772.5802197,container:low:4,0.0,163.74,4
1788432772.78257,container:low:4,0.0,163.74,4
1788432772.9842799,container:low:4,10.0,163.74,4
1788432773.1867468,container:low:4,0.0,163.74,4
1788432773.3892508,container:low:4,0.0,163.74,4
1788432773.5917203,container:low:4,0.0,163.74,4
1788432773.7953732,container:low:4,0.0,163.74,4
1788432773.9977672,container:low:4,0.0,163.74,4
1788432774.199449,container:low:4,0.0,163.74,4
1788432774.401947,container:low:4,0.0,163.74,4
1788432774.6037617,container:low:4,5.0,163.74,4
1788432774.8054342,container:low:4,0.0,163.74,4
1788432775.0072494,container:low:4,5.0,163.74,4
1788432775.2098694,container:low:4,0.0,163.74,4
1788432775.4125051,container:low:4,0.0,163.74,4
1788432775.6161458,container:low:4,4.9,163.74,4
1788432775.8178477,container:low:4,5.0,163.74,4
1788432776.0204365,container:low:4,0.0,163.74,4
1788432776.223062,container:low:4,0.0,163.74,4
1788432776.4256878,container:low:4,0.0,163.74,4
1788432776.6281717,container:low:4,0.0,163.74,4
1788432776.8300798,container:low:4,0.0,163.74,4
1788432777.0319624,container:low:4,0.0,163.74,4
1788432777.9539893,serverless_reactive:low:0,0.0,36.68,1
1788432778.155693,serverless_reactive:low:0,0.0,71.65,2
1788432778.357879,serverless_reactive:low:0,99.0,112.48,3
1788432778.5591795,serverless_reactive:low:0,99.4,121.91,3
1788432778.7605102,serverless_reactive:low:0,5.0,122.06,3
1788432778.962067,serverless_reactive:low:0,5.0,122.06,3
1788432779.1644607,serverless_reactive:low:0,0.0,122.06,3
1788432779.365925,serverless_reactive:low:0,0.0,122.06,3
1788432779.5685172,serverless_reactive:low:0,0.0,122.06,3
1788432779.7707853,serverless_reactive:low:0,4.9,122.06,3
1788432779.973974,serverless_reactive:low:0,0.0,122.06,3
1788432780.1756377,serverless_reactive:low:0,0.0,122.06,3
1788432780.3777168,serverless_reactive:low:0,4.9,122.06,3
1788432780.580426,serverless_reactive:low:0,0.0,122.06,3
1788432780.782187,serverless_reactive:low:0,0.0,122.06,3
1788432780.9836905,serverless_reactive:low:0,0.0,122.06,3
1788432781.1865807,serverless_reactive:low:0,0.0,122.06,3
1788432781.3882499,serverless_reactive:low:0,5.0,122.06,3
1788432781.5908208,serverless_reactive:low:0,0.0,122.07,3
1788432781.7939498,serverless_reactive:low:0,4.9,122.07,3
1788432781.9955955,serverless_reactive:low:0,0.0,122.07,3
1788432782.1973314,serverless_reactive:low:0,0.0,122.07,3
1788432782.4000018,serverless_reactive:low:0,0.0,122.07,3
1788432782.6015737,serverless_reactive:low:0,0.0,122.07,3
1788432782.8030782,serverless_reactive:low:0,0.0,122.07,3
1788432783.0052412,serverless_reactive:low:0,4.9,122.07,3
1788432783.2075047,serverless_reactive:low:0,4.9,122.07,3
1788432783.410047,serverless_reactive:low:0,0.0,122.07,3
1788432783.6124647,serverless_reactive:low:0,0.0,122.07,3
1788432783.815006,serverless_reactive:low:0,0.0,122.07,3
1788432784.0174315,serverless_reactive:low:0,4.9,122.07,3
1788432784.2199123,serverless_reactive:low:0,0.0,122.07,3
1788432784.4221435,serverless_reactive:low:0,0.0,122.07,3
1788432784.625483,serverless_reactive:low:0,4.9,122.07,3
1788432784.827657,serverless_reactive:low:0,4.9,79.52,2
1788432785.0300663,serverless_reactive:low:0,0.0,79.52,2
1788432785.2318187,serverless_reactive:low:0,5.0,79.52,2
1788432785.433495,serverless_reactive:low:0,0.0,79.52,2
1788432785.635655,serverless_reactive:low:0,0.0,79.52,2
1788432785.8381367,serverless_reactive:low:0,0.0,79.52,2
1788432786.0396411,serverless_reactive:low:0,0.0,79.52,2
1788432786.2418368,serverless_reactive:low:0,4.9,79.52,2
1788432786.443413,serverless_reactive:low:0,0.0,79.52,2
1788432786.645682,serverless_reactive:low:0,0.0,79.52,2
1788432786.8481228,serverless_reactive:low:0,0.0,79.52,2
1788432787.051491,serverless_reactive:low:0,0.0,79.52,2
1788432787.2542953,serverless_reactive:low:0,4.9,79.52,2
1788432787.4567757,serverless_reactive:low:0,0.0,79.52,2
1788432787.6589694,serverless_reactive:low:0,0.0,79.52,2
1788432787.8613565,serverless_reactive:low:0,0.0,79.52,2
1788432788.0630956,serverless_reactive:low:0,5.0,79.52,2
1788432788.2650692,serverless_reactive:low:0,0.0,79.52,2
1788432788.4674206,serverless_reactive:low:0,4.9,79.52,2
1788432788.6698382,serverless_reactive:low:0,0.0,79.52,2
1788432788.872239,serverless_reactive:low:0,0.0,79.52,2
1788432789.0746193,serverless_reactive:low:0,0.0,79.52,2
1788432789.2779722,serverless_reactive:low:0,0.0,79.52,2
1788432789.479732,serverless_reactive:low:0,0.0,79.52,2
1788432789.682276,serverless_reactive:low:0,0.0,79.53,2
1788432789.8847167,serverless_reactive:low:0,4.9,79.53,2
1788432790.8287938,serverless_reactive:low:1,0.0,36.55,1
1788432791.0339737,serverless_reactive:low:1,4.9,71.56,2
1788432791.236954,serverless_reactive:low:1,93.6,111.49,3
1788432791.4383924,serverless_reactive:low:1,104.3,120.42,3
1788432791.6408715,serverless_reactive:low:1,14.8,121.79,3
1788432791.8425853,serverless_reactive:low:1,0.0,121.79,3
1788432792.0440862,serverless_reactive:low:1,0.0,121.79,3
1788432792.2461402,serverless_reactive:low:1,0.0,121.79,3
1788432792.4475853,serverless_reactive:low:1,0.0,121.79,3
1788432792.6490784,serverless_reactive:low:1,0.0,121.79,3
1788432792.8508892,serverless_reactive:low:1,10.0,121.79,3
1788432793.0525837,serverless_reactive:low:1,0.0,121.79,3
1788432793.2548146,serverless_reactive:low:1,0.0,121.79,3
1788432793.4569714,serverless_reactive:low:1,4.9,121.79,3
1788432793.6791399,serverless_reactive:low:1,0.0,121.79,3
1788432793.8811133,serverless_reactive:low:1,0.0,121.79,3
1788432794.0831964,serverless_reactive:low:1,0.0,121.79,3
1788432794.2854772,serverless_reactive:low:1,4.9,121.79,3
1788432794.488097,serverless_reactive:low:1,4.9,121.79,3
1788432794.69052,serverless_reactive:low:1,0.0,121.79,3
1788432794.8924685,serverless_reactive:low:1,0.0,121.79,3
1788432795.094198,serverless_reactive:low:1,5.0,121.79,3
1788432795.2961557,serverless_reactive:low:1,0.0,121.79,3
1788432795.4983928,serverless_reactive:low:1,0.0,121.79,3
1788432795.7013774,serverless_reactive:low:1,9.8,121.79,3
1788432795.9037576,serverless_reactive:low:1,0.0,121.79,3
1788432796.1059375,serverless_reactive:low:1,0.0,121.79,3
1788432796.3095021,serverless_reactive:low:1,0.0,121.79,3
1788432796.525442,serverless_reactive:low:1,0.0,121.8,3
1788432796.7275078,serverless_reactive:low:1,4.9,121.8,3
