t,request_id,cycle_id,latency_ms,queue_ms,cold_ms,service_ms,status,cold,ok,err
1788973225.7743726,1,0,583.3625740015123,0.0,569.678,8.888,200,1,True,
1788973225.8304098,2,0,639.0868919988861,0.0,629.976,2.349,200,1,True,
1788973225.8502712,3,0,658.6016399996879,0.0,649.687,1.667,200,1,True,
1788973225.774992,4,0,583.1446419997519,567.666,0.0,1.045,200,0,True,
1788973225.792572,5,0,600.605899000584,585.143,0.0,1.427,200,0,True,
1788973225.810579,6,0,618.4618879997288,600.485,0.0,4.014,200,0,True,
1788973225.823944,7,0,631.6724160005833,616.073,0.0,1.887,200,0,True,
1788973225.8391628,8,0,646.5089159992203,631.907,0.0,1.225,200,0,True,
1788973225.839534,9,0,646.7065500000899,631.988,0.0,1.556,200,0,True,
1788973225.8552341,10,0,662.2847189992171,647.84,0.0,1.424,200,0,True,
1788973225.855653,11,0,662.5934920011787,647.84,0.0,1.778,200,0,True,
1788973225.8562865,12,0,662.9487139998673,647.849,0.0,2.24,200,0,True,
1788973225.8722868,13,0,678.7351879993366,664.71,0.0,1.514,200,0,True,
1788973225.8738236,14,0,680.1149479997548,664.714,0.0,2.938,200,0,True,
1788973225.8737729,15,0,679.8656179998943,664.716,0.0,2.628,200,0,True,
1788973242.6641104,16,1,556.9187580003927,0.0,547.452,2.266,200,1,True,
1788973242.7639868,17,1,655.9979609992297,0.0,646.619,1.569,200,1,True,
1788973242.7239122,18,1,615.6414130000485,0.0,604.919,2.23,200,1,True,
1788973242.6817372,19,1,573.3064580017526,551.585,0.0,3.705,200,0,True,
1788973242.696181,20,1,587.5057419998484,568.039,0.0,1.871,200,0,True,
1788973242.7128499,21,1,603.9673110008152,585.216,0.0,1.483,200,0,True,
1788973242.7297091,22,1,620.5566669996188,601.221,0.0,2.55,200,0,True,
1788973242.7293687,23,1,619.9967489992559,601.234,0.0,1.943,200,0,True,
1788973242.7453296,24,1,635.7349940008135,616.886,0.0,2.394,200,0,True,
1788973242.7459648,25,1,636.2161899996863,616.618,0.0,2.934,200,0,True,
1788973242.7611601,26,1,650.7977950004715,632.216,0.0,2.522,200,0,True,
1788973242.7612135,27,1,650.665848999779,632.228,0.0,2.473,200,0,True,
1788973242.7755268,28,1,664.8270000005141,647.975,0.0,1.254,200,0,True,
1788973242.7766829,29,1,665.8278049999353,647.982,0.0,2.294,200,0,True,
1788973242.7766435,30,1,665.5717280009412,647.958,0.0,2.069,200,0,True,
1788973258.75563,31,2,511.0122689984564,0.0,502.05,2.193,200,1,True,
1788973258.7956023,32,2,550.3608630006056,0.0,541.923,1.493,200,1,True,
1788973258.6734045,33,2,427.972461000536,407.295,0.0,5.261,200,0,True,
1788973258.6871157,34,2,441.5694060007809,423.29,0.0,1.326,200,0,True,
1788973258.6986399,35,2,452.98676699894713,439.544,0.0,1.142,200,0,True,
1788973258.7176328,36,2,471.80692099937005,455.005,0.0,4.707,200,0,True,
1788973258.7320251,37,2,486.07165700013866,470.732,0.0,3.158,200,0,True,
1788973258.7457843,38,2,499.7308649999468,486.475,0.0,1.365,200,0,True,
1788973258.7624714,39,2,516.3176690002729,502.096,0.0,2.602,200,0,True,
1788973258.761994,40,2,515.7424170010927,502.108,0.0,1.911,200,0,True,
1788973258.7775266,41,2,530.9603099995002,517.725,0.0,2.011,200,0,True,
1788973258.7781012,42,2,531.4118989990675,517.735,0.0,2.47,200,0,True,
1788973258.7926772,43,2,545.7974199998716,533.031,0.0,1.716,200,0,True,
1788973258.7932148,44,2,546.2162679996254,533.044,0.0,2.113,200,0,True,
1788973258.807834,45,2,560.7381610006996,549.068,0.0,0.935,200,0,True,
1788973261.2133799,46,3,6.003956999848015,0.0,0.0,1.835,200,0,True,
1788973261.2134297,47,3,5.764025001553819,0.0,0.0,1.838,200,0,True,
1788973261.213496,48,3,5.6848170006560395,0.0,0.0,2.618,200,0,True,
1788973261.2281306,49,3,20.249885999874095,15.486,0.0,1.516,200,0,True,
1788973261.2281764,50,3,20.230740001352387,15.488,0.0,1.698,200,0,True,
1788973261.2285154,51,3,20.483745000092313,15.486,0.0,2.187,200,0,True,
1788973261.2444263,52,3,36.323973999969894,32.32,0.0,1.453,200,0,True,
1788973261.244886,53,3,36.720463998790365,32.33,0.0,1.756,200,0,True,
1788973261.245278,54,3,37.052242001664126,32.33,0.0,2.078,200,0,True,
1788973261.2623003,55,3,54.01602200072375,49.232,0.0,2.476,200,0,True,
1788973261.2617764,56,3,53.43229599930055,49.242,0.0,1.706,200,0,True,
1788973261.2613926,57,3,52.99258699960774,49.244,0.0,1.16,200,0,True,
1788973261.279385,58,3,70.92911200015806,66.093,0.0,1.786,200,0,True,
1788973261.2794366,59,3,70.9151560004102,66.108,0.0,1.764,200,0,True,
1788973261.2795022,60,3,70.66894399940793,66.109,0.0,2.29,200,0,True,
1788973264.4371586,61,4,6.120106001617387,0.0,0.0,1.835,200,0,True,
1788973264.4372144,62,4,5.918654998822603,0.0,0.0,1.649,200,0,True,
1788973264.43728,63,4,5.909833000259823,0.0,0.0,2.495,200,0,True,
1788973264.4518015,64,4,20.3658690006705,15.328,0.0,1.402,200,0,True,
1788973264.4518507,65,4,20.35122999950545,15.33,0.0,1.464,200,0,True,
1788973264.4519122,66,4,20.35040000009758,15.329,0.0,2.038,200,0,True,
1788973264.46812,67,4,36.50024700073118,31.969,0.0,1.238,200,0,True,
1788973264.468166,68,4,36.3242640014505,31.976,0.0,1.246,200,0,True,
1788973264.4682293,69,4,36.308777998783626,31.975,0.0,1.782,200,0,True,
1788973264.4843788,70,4,52.38514499978919,48.314,0.0,1.246,200,0,True,
1788973264.484435,71,4,52.37278400090872,48.317,0.0,1.347,200,0,True,
1788973264.4845161,72,4,52.394417998584686,48.316,0.0,1.739,200,0,True,
1788973264.5002258,73,4,68.0454949997511,63.777,0.0,2.236,200,0,True,
1788973264.500145,74,4,67.78558299993165,63.786,0.0,1.743,200,0,True,
1788973264.4995275,75,4,67.11119300052815,63.787,0.0,1.189,200,0,True,
