t,request_id,cycle_id,latency_ms,queue_ms,cold_ms,service_ms,status,cold,ok,err
1788970383.656885,1,0,8.137113999509893,0.0,0.0,4.996,200,0,True,
1788970383.6613858,2,0,12.391096000101243,0.0,0.0,7.523,200,0,True,
1788970383.6613078,3,0,11.951346000387275,0.0,0.0,5.59,200,0,True,
1788970383.6613572,4,0,11.770015999900352,0.0,0.0,5.905,200,0,True,
1788970383.6663122,5,0,16.599925000264193,0.0,0.0,8.921,200,0,True,
1788970383.6664534,6,0,16.641053000057582,0.0,0.0,10.472,200,0,True,
1788970383.6623049,7,0,12.395933999869158,0.0,0.0,7.434,200,0,True,
1788970383.6663635,8,0,16.357276000235288,0.0,0.0,8.753,200,0,True,
1788970383.6664796,9,0,16.378148000512738,0.0,0.0,10.214,200,0,True,
1788970383.6623821,10,0,12.180650999653153,0.0,0.0,7.094,200,0,True,
1788970383.6663945,11,0,16.09770400045818,0.0,0.0,8.823,200,0,True,
1788970383.6665473,12,0,15.946277999319136,0.0,0.0,10.303,200,0,True,
1788970383.6624403,13,0,11.702981999405893,0.0,0.0,6.732,200,0,True,
1788970383.6664252,14,0,15.589736999572779,0.0,0.0,8.84,200,0,True,
1788970383.6666136,15,0,15.681744000175968,0.0,0.0,10.237,200,0,True,
1788970388.0764172,16,1,11.738260999663908,0.0,0.0,5.008,200,0,True,
1788970388.0763552,17,1,11.418957000387309,0.0,0.0,4.39,200,0,True,
1788970388.0765212,18,1,11.510517000715481,0.0,0.0,5.828,200,0,True,
1788970388.0778704,19,1,12.79527099995903,0.0,0.0,9.028,200,0,True,
1788970388.0764837,20,1,11.25815999967017,0.0,0.0,4.994,200,0,True,
1788970388.0765514,21,1,11.25526599935256,0.0,0.0,5.885,200,0,True,
1788970388.0782905,22,1,12.933811000038986,0.0,0.0,8.893,200,0,True,
1788970388.0766642,23,1,11.249466000663233,0.0,0.0,6.37,200,0,True,
1788970388.0766978,24,1,11.181523000232119,0.0,0.0,6.31,200,0,True,
1788970388.0788572,25,1,13.281175999509287,0.0,0.0,8.724,200,0,True,
1788970388.0767264,26,1,11.092656999608153,0.0,0.0,6.208,200,0,True,
1788970388.0768158,27,1,11.124863000077312,0.0,0.0,6.184,200,0,True,
1788970388.0795367,28,1,13.789227000415849,0.0,0.0,8.946,200,0,True,
1788970388.0768464,29,1,10.897557999669516,0.0,0.0,5.865,200,0,True,
1788970388.0768745,30,1,10.868168000342848,0.0,0.0,5.97,200,0,True,
1788970398.42858,31,2,12.520899000264762,0.0,0.0,10.176,200,0,True,
1788970398.428371,32,2,11.991385999863269,0.0,0.0,9.421,200,0,True,
1788970398.4281569,33,2,11.68400999995356,0.0,0.0,8.77,200,0,True,
1788970398.4286869,34,2,12.14627500030474,0.0,0.0,9.206,200,0,True,
1788970398.4285104,35,2,11.906673999874329,0.0,0.0,8.816,200,0,True,
1788970398.4282508,36,2,11.585209000259056,0.0,0.0,8.443,200,0,True,
1788970398.428783,37,2,12.058433000674995,0.0,0.0,8.872,200,0,True,
1788970398.4286084,38,2,11.827232999166881,0.0,0.0,8.598,200,0,True,
1788970398.4284055,39,2,11.567590999220556,0.0,0.0,8.229,200,0,True,
1788970398.4288611,40,2,11.964350000198465,0.0,0.0,8.639,200,0,True,
1788970398.4287162,41,2,11.763873999370844,0.0,0.0,8.333,200,0,True,
1788970398.4284816,42,2,11.47495599980175,0.0,0.0,7.843,200,0,True,
1788970398.4289083,43,2,11.834846000056132,0.0,0.0,7.992,200,0,True,
1788970398.4288118,44,2,11.431240000092657,0.0,0.0,7.755,200,0,True,
1788970398.4295893,45,2,12.136646000726614,0.0,0.0,8.387,200,0,True,
1788970410.5528066,46,3,29.60240199990949,0.0,0.0,9.871,200,0,True,
