t,request_id,cycle_id,latency_ms,queue_ms,cold_ms,service_ms,status,cold,ok,err
1788444902.451481,1,0,14.082892000260472,0.0,0.0,10.41,200,0,True,
1788444902.4615917,2,0,23.844835999625502,0.0,0.0,12.685,200,0,True,
1788444902.4617705,3,0,23.6147269997673,0.0,0.0,12.339,200,0,True,
1788444902.4620085,4,0,23.65124999960244,0.0,0.0,13.404,200,0,True,
1788444902.461732,5,0,23.252625000168337,0.0,0.0,11.514,200,0,True,
1788444902.461894,6,0,23.30991099915991,0.0,0.0,11.621,200,0,True,
1788444902.462035,7,0,23.344135000115784,0.0,0.0,12.569,200,0,True,
1788444902.461803,8,0,22.97363400066388,0.0,0.0,10.283,200,0,True,
1788444902.4619784,9,0,22.96437600034551,0.0,0.0,10.067,200,0,True,
1788444902.4620605,10,0,22.934581999834336,0.0,0.0,11.894,200,0,True,
1788444902.4618325,11,0,22.60535700042965,0.0,0.0,8.955,200,0,True,
1788444902.4631884,12,0,23.706824999862874,0.0,0.0,13.661,200,0,True,
1788444902.4621542,13,0,22.5325729998076,0.0,0.0,11.233,200,0,True,
1788444902.4619448,14,0,22.19462300035957,0.0,0.0,8.056,200,0,True,
1788444902.46326,15,0,23.324800999944273,0.0,0.0,12.401,200,0,True,
1788444912.359935,16,1,9.288207999816223,0.0,0.0,6.745,200,0,True,
1788444912.3631997,17,1,12.21488099963608,0.0,0.0,9.734,200,0,True,
1788444912.3665774,18,1,15.503429000091273,0.0,0.0,12.348,200,0,True,
1788444912.3606489,19,1,9.505084000011266,0.0,0.0,5.972,200,0,True,
1788444912.363833,20,1,12.624107000192453,0.0,0.0,9.003,200,0,True,
1788444912.3671427,21,1,15.87442900017777,0.0,0.0,11.933,200,0,True,
1788444912.3610406,22,1,9.709843000564433,0.0,0.0,5.62,200,0,True,
1788444912.364266,23,1,12.875628999609035,0.0,0.0,8.717,200,0,True,
1788444912.3675714,24,1,16.121369999382296,0.0,0.0,11.729,200,0,True,
1788444912.3614347,25,1,9.919890000674059,0.0,0.0,5.347,200,0,True,
1788444912.3646774,26,1,13.10328199997457,0.0,0.0,8.409,200,0,True,
1788444912.3680038,27,1,16.37312899947574,0.0,0.0,11.21,200,0,True,
1788444912.3619146,28,1,10.224677999758569,0.0,0.0,4.865,200,0,True,
1788444912.3651106,29,1,13.186817000132578,0.0,0.0,7.874,200,0,True,
1788444912.3684316,30,1,16.44163499986462,0.0,0.0,11.051,200,0,True,
1788444921.1251044,31,2,10.656792000190762,0.0,0.0,6.719,200,0,True,
1788444921.1270852,32,2,12.103873999876669,0.0,0.0,8.313,200,0,True,
1788444921.1316879,33,2,16.52282000031846,0.0,0.0,10.66,200,0,True,
1788444921.1259532,34,2,10.678198999812594,0.0,0.0,6.003,200,0,True,
1788444921.127637,35,2,12.245795000126236,0.0,0.0,7.449,200,0,True,
1788444921.1317232,36,2,16.23755800028448,0.0,0.0,10.166,200,0,True,
1788444921.1328185,37,2,17.247359000066353,0.0,0.0,11.895,200,0,True,
1788444921.1280289,38,2,12.35043099950417,0.0,0.0,6.881,200,0,True,
1788444921.1317916,39,2,15.941994000058912,0.0,0.0,9.88,200,0,True,
1788444921.1333785,40,2,17.446442000618845,0.0,0.0,11.844,200,0,True,
1788444921.1285813,41,2,12.573907999467338,0.0,0.0,6.901,200,0,True,
1788444921.1321113,42,2,16.018871000596846,0.0,0.0,9.496,200,0,True,
1788444921.1338296,43,2,17.640594000113197,0.0,0.0,11.401,200,0,True,
1788444921.1316311,44,2,14.871364999635261,0.0,0.0,6.527,200,0,True,
1788444921.1321425,45,2,15.255639000315568,0.0,0.0,9.464,200,0,True,
1788444930.2705543,46,3,14.99467099984031,0.0,0.0,7.993,200,0,True,
1788444930.2706301,47,3,14.65290800024377,0.0,0.0,7.401,200,0,True,
1788444930.2706678,48,3,14.551090999702865,0.0,0.0,7.235,200,0,True,
1788444930.2710164,49,3,14.802591999796277,0.0,0.0,9.863,200,0,True,
1788444930.2708304,50,3,14.519696999741427,0.0,0.0,9.127,200,0,True,
1788444930.2707553,51,3,14.355366000017966,0.0,0.0,6.664,200,0,True,
1788444930.271046,52,3,14.55425199947058,0.0,0.0,9.113,200,0,True,
1788444930.2708933,53,3,14.301090000117256,0.0,0.0,8.241,200,0,True,
1788444930.2707965,54,3,14.058251999813365,0.0,0.0,7.696,200,0,True,
1788444930.2711344,55,3,14.293612000074063,0.0,0.0,9.264,200,0,True,
1788444930.2709527,56,3,14.022414999999455,0.0,0.0,7.546,200,0,True,
1788444930.270862,57,3,13.848354999936419,0.0,0.0,6.849,200,0,True,
1788444930.2712011,58,3,14.09797799988155,0.0,0.0,8.43,200,0,True,
1788444930.2709868,59,3,13.623558999825036,0.0,0.0,6.701,200,0,True,
1788444930.2709239,60,3,13.454769999952987,0.0,0.0,6.447,200,0,True,
1788444938.650955,61,4,8.094826999695215,0.0,0.0,5.519,200,0,True,
1788444938.656572,62,4,13.4246739999071,0.0,0.0,9.598,200,0,True,
1788444938.6565337,63,4,13.300239000272995,0.0,0.0,9.217,200,0,True,
1788444938.651787,64,4,8.47778799925436,0.0,0.0,5.227,200,0,True,
1788444938.6566024,65,4,13.219860999925004,0.0,0.0,9.054,200,0,True,
1788444938.656664,66,4,13.208911999754491,0.0,0.0,8.948,200,0,True,
1788444938.6522276,67,4,8.714182000403525,0.0,0.0,5.274,200,0,True,
1788444938.6566997,68,4,13.111810000737023,0.0,0.0,8.72,200,0,True,
1788444938.6567285,69,4,13.013525999667763,0.0,0.0,8.703,200,0,True,
1788444938.6568954,70,4,13.11264600008144,0.0,0.0,8.84,200,0,True,
1788444938.6567621,71,4,12.921472000016365,0.0,0.0,8.338,200,0,True,
1788444938.6568027,72,4,12.882308999905945,0.0,0.0,7.915,200,0,True,
1788444938.6569207,73,4,12.930253999911656,0.0,0.0,8.057,200,0,True,
1788444938.6568317,74,4,12.648083999920345,0.0,0.0,7.589,200,0,True,
1788444938.6568663,75,4,12.621222999769088,0.0,0.0,7.578,200,0,True,
